일시,평균기온(°C),일강수량(mm),평균 풍속(m/s),노선명,역명,승하차인원,휴일여부
2020-05-08,20.3,2.5,1.5,6호선,이태원,17158,1
2020-05-09,14.6,28,3.1,6호선,이태원,10805,1
2020-05-10,15,0.5,2.7,6호선,이태원,8215,0
2020-05-11,17,3.5,2.8,6호선,이태원,12747,0
2020-05-12,15.1,1,2.7,6호선,이태원,11990,0
2020-05-13,17.1,0,2.5,6호선,이태원,11158,0
2020-05-14,20.2,0,1.5,6호선,이태원,10885,0
2020-05-15,16.6,10,2.6,6호선,이태원,11166,1
2020-05-16,17.1,1.5,1.3,6호선,이태원,8110,1
2020-05-17,19.7,0,1.2,6호선,이태원,6924,0
2020-05-18,19.6,29,1.6,6호선,이태원,11376,0
2019-01-01,-6.1,0,2.4,4호선,명동,70437,1
2019-01-02,-5.8,0,2.4,4호선,명동,77500,0
2019-01-03,-4,0,1.2,4호선,명동,78361,0
2019-01-04,-1.7,0,1.3,4호선,명동,82170,1
2019-01-05,-4.2,0,2.8,4호선,명동,74574,1
2019-01-06,-3.5,0,1.2,4호선,명동,59300,0
2019-01-07,-2.5,0,1.5,4호선,명동,70912,0
2019-01-08,-5,0,3.9,4호선,명동,70749,0
2019-01-09,-6,0,1.5,4호선,명동,68507,0
2019-01-10,-2.1,0,0.9,4호선,명동,70883,0
2019-01-11,1.2,0,1.4,4호선,명동,75082,1
2019-01-12,1.9,0,1.4,4호선,명동,75551,1
2019-01-13,0.8,0,2.2,4호선,명동,62446,0
2019-01-14,0.7,0,1.3,4호선,명동,69976,0
2019-01-15,-3.6,0,3.7,4호선,명동,68995,0
2019-01-16,-6.9,0,1.8,4호선,명동,71353,0
2019-01-17,-1.3,0,2.5,4호선,명동,73752,0
2019-01-18,0,0,1.3,4호선,명동,76915,1
2019-01-19,2.4,0,1.5,4호선,명동,72825,1
2019-01-20,-3.3,0,4.2,4호선,명동,62060,0
2019-01-21,-1.9,0,1.8,4호선,명동,72382,0
2019-01-22,1.5,0,1.5,4호선,명동,74431,0
2019-01-23,0.9,0,3.2,4호선,명동,76180,0
2019-01-24,-0.9,0,1.8,4호선,명동,78330,0
2019-01-25,-2.8,0,3.4,4호선,명동,83250,1
2019-01-26,-4.2,0,2.9,4호선,명동,83700,1
2019-01-27,-1.4,0,1.4,4호선,명동,66535,0
2019-01-28,-0.7,0,3.9,4호선,명동,74634,0
2019-01-29,-1.4,0,1.6,4호선,명동,73335,0
2019-01-30,0.9,0,1.6,4호선,명동,71024,0
2019-01-31,-3.9,0,3.1,4호선,명동,67863,0
2019-02-01,-3.1,0,1.7,4호선,명동,67887,1
2019-02-02,0.3,0,2.1,4호선,명동,63192,1
2019-02-03,1.5,10.5,3.9,4호선,명동,50163,0
2019-02-04,-1.9,0,2.2,4호선,명동,58338,1
2019-02-05,2.2,0,1.4,4호선,명동,53876,1
2019-02-06,4.4,0,1.4,4호선,명동,60076,1
2019-02-07,-4,0,3.7,4호선,명동,75467,0
2019-02-08,-7.7,0,1.8,4호선,명동,83767,1
2019-02-09,-7.3,0,3.2,4호선,명동,79001,1
2019-02-10,-6.3,0,1.8,4호선,명동,66645,0
2019-02-11,-4.4,0,2.4,4호선,명동,78108,0
2019-02-12,-1.9,0,1.9,4호선,명동,79004,0
2019-02-13,-3.7,0,2.2,4호선,명동,79257,0
2019-02-14,-1.9,0,1.7,4호선,명동,79604,0
2019-02-15,-2.5,1,1.7,4호선,명동,79212,1
2019-02-16,-4.2,0,3,4호선,명동,81119,1
2019-02-17,-2.6,0,2.3,4호선,명동,65128,0
2019-02-18,-0.3,0,1.2,4호선,명동,76204,0
2019-02-19,-0.5,1.5,2.1,4호선,명동,73668,0
2019-02-20,0.2,0,2.4,4호선,명동,76646,0
2019-02-21,1.2,0,1.5,4호선,명동,78619,0
2019-02-22,3.2,0,2,4호선,명동,83463,1
2019-02-23,6,0,2.3,4호선,명동,81272,1
2019-02-24,6.2,0,1.5,4호선,명동,67115,0
2019-02-25,3.3,0,1.9,4호선,명동,76881,0
2019-02-26,4.4,0,1.4,4호선,명동,78962,0
2019-02-27,6.8,0,1.7,4호선,명동,77588,0
2019-02-28,5.9,0,1.8,4호선,명동,83186,0
2019-03-01,6,0,2.1,4호선,명동,84290,1
2019-03-02,6.8,0,1.7,4호선,명동,78001,1
2019-03-03,8.8,0,1.9,4호선,명동,59801,0
2019-03-04,8.5,0,1.6,4호선,명동,78402,0
2019-03-05,6.8,0,1.1,4호선,명동,81463,0
2019-03-06,7,0,1.9,4호선,명동,88119,0
2019-03-07,5.9,0,2.6,4호선,명동,91324,0
2019-03-08,5.5,0,1.5,4호선,명동,95176,1
2019-03-09,6.5,0,1.6,4호선,명동,92654,1
2019-03-10,8.9,0,3.4,4호선,명동,73695,0
2019-03-11,5.6,0,1.6,4호선,명동,87864,0
2019-03-12,2.2,0,2.8,4호선,명동,90516,0
2019-03-13,1.9,0,4,4호선,명동,91927,0
2019-03-14,3.9,0,1.2,4호선,명동,92670,0
2019-03-15,3.7,2,1.4,4호선,명동,89560,1
2019-03-16,3.2,0,1.4,4호선,명동,91600,1
2019-03-17,4.7,0,2,4호선,명동,75120,0
2019-03-18,6.4,0,1.2,4호선,명동,88746,0
2019-03-19,9.4,0,1.3,4호선,명동,90375,0
2019-03-20,8.7,13,2.9,4호선,명동,86343,0
2019-03-21,5.5,3.5,3.3,4호선,명동,93040,0
2019-03-22,1.4,0,3.4,4호선,명동,95482,1
2019-03-23,2.2,1.5,2.9,4호선,명동,86393,1
2019-03-24,3.2,0,2.1,4호선,명동,74210,0
2019-03-25,5.8,0,1.5,4호선,명동,89103,0
2019-03-26,10,0,1.5,4호선,명동,92360,0
2019-03-27,10.1,0,1.9,4호선,명동,91971,0
2019-03-28,8.1,0,2,4호선,명동,92710,0
2019-03-29,7.8,0,2.3,4호선,명동,96026,1
2019-03-30,3.6,2.5,2.8,4호선,명동,83071,1
2019-03-31,2.7,0,3.4,4호선,명동,69612,0
2019-04-01,4.3,0,3,4호선,명동,85780,0
2019-04-02,5.6,0,2.4,4호선,명동,87856,0
2019-04-03,6.4,0,2,4호선,명동,89765,0
2019-04-04,8,0,1.7,4호선,명동,91021,0
2019-04-05,10,0,2.4,4호선,명동,94321,1
2019-04-06,8.4,0,2.2,4호선,명동,85053,1
2019-04-07,11.4,0,2.1,4호선,명동,72562,0
2019-04-08,10.4,0,2.7,4호선,명동,84096,0
2019-04-09,7.4,8.5,3.8,4호선,명동,80855,0
2019-04-10,5.4,1,3,4호선,명동,85837,0
2019-04-11,8.9,0,1.5,4호선,명동,89360,0
2019-04-12,10.4,0,1.9,4호선,명동,94592,1
2019-04-13,11.5,0,1.3,4호선,명동,96857,1
2019-04-14,8.3,2,2.3,4호선,명동,68281,0
2019-04-15,11.5,0,1.5,4호선,명동,88533,0
2019-04-16,14.6,0,1.5,4호선,명동,87202,0
2019-04-17,15.6,0,1.4,4호선,명동,89362,0
2019-04-18,11.7,0,0.9,4호선,명동,87595,0
2019-04-19,11.8,0,2,4호선,명동,93132,1
2019-04-20,13.8,1,1.4,4호선,명동,86825,1
2019-04-21,13.7,0.5,0.9,4호선,명동,70021,0
2019-04-22,18,0,1.9,4호선,명동,85054,0
2019-04-23,19.5,0,1.1,4호선,명동,82800,0
2019-04-24,18.4,4.5,1.2,4호선,명동,85944,0
2019-04-25,11.3,7,3.2,4호선,명동,83324,0
2019-04-26,7,3.5,2.5,4호선,명동,88534,1
2019-04-27,11.8,0,1.7,4호선,명동,89553,1
2019-04-28,12,0,1.3,4호선,명동,75827,0
2019-04-29,11.9,0,1.9,4호선,명동,93614,0
2019-04-30,15.4,0,1.4,4호선,명동,99348,0
2019-05-01,15.8,0,1.6,4호선,명동,91800,1
2019-05-02,16.8,0,1.5,4호선,명동,99542,0
2019-05-03,17.6,0,1,4호선,명동,100666,1
2019-05-04,19.4,0,1.1,4호선,명동,94807,1
2019-05-05,18.7,0,1.3,4호선,명동,80353,0
2019-05-06,12.6,0,3.3,4호선,명동,63828,1
2019-05-07,14.9,0,0.9,4호선,명동,77647,0
2019-05-08,15.5,0,0.6,4호선,명동,77189,0
2019-05-09,15.7,0,0.8,4호선,명동,79691,0
2019-05-10,16.9,0,1.3,4호선,명동,83835,1
2019-05-11,20.1,0,1,4호선,명동,79633,1
2019-05-12,20.7,0,1.4,4호선,명동,64674,0
2019-05-13,17.6,0,0.9,4호선,명동,78600,0
2019-05-14,19.5,0,1,4호선,명동,80705,0
2019-05-15,20.1,0,1.1,4호선,명동,83282,0
2019-05-16,22.7,0,1.3,4호선,명동,82889,0
2019-05-17,22.5,0,1.1,4호선,명동,86649,1
2019-05-18,20.4,0,2.3,4호선,명동,82461,1
2019-05-19,17.2,17,1.8,4호선,명동,58661,0
2019-05-20,14.9,5,1.3,4호선,명동,83034,0
2019-05-21,16.2,0,0.8,4호선,명동,83654,0
2019-05-22,18.7,0,0.8,4호선,명동,83830,0
2019-05-23,21.8,0,0.6,4호선,명동,83623,0
2019-05-24,23.5,0,1.6,4호선,명동,89365,1
2019-05-25,22.8,0,0.5,4호선,명동,85086,1
2019-05-26,24,0,0.7,4호선,명동,69355,0
2019-05-27,16,7,1.6,4호선,명동,78430,0
2019-05-28,17.1,0,1.7,4호선,명동,83079,0
2019-05-29,20,0,1.1,4호선,명동,80777,0
2019-05-30,19,0,0.8,4호선,명동,81769,0
2019-05-31,18,0,0.9,4호선,명동,85482,1
2019-06-01,18.5,0,0.5,4호선,명동,83961,1
2019-06-02,21,0,1.3,4호선,명동,63958,0
2019-06-03,22.5,0,0.9,4호선,명동,77730,0
2019-06-04,22.3,0,0.8,4호선,명동,78389,0
2019-06-05,22.2,0,0.7,4호선,명동,84165,0
2019-06-06,19.8,4,2.4,4호선,명동,69439,1
2019-06-07,18.4,14,4.6,4호선,명동,87789,1
2019-06-08,20.9,0,1.9,4호선,명동,86573,1
2019-06-09,20.5,0,1.7,4호선,명동,59510,0
2019-06-10,16.4,7.5,2.8,4호선,명동,76229,0
2019-06-11,19.2,0,2,4호선,명동,78008,0
2019-06-12,21.1,0,1,4호선,명동,82751,0
2019-06-13,22.6,0,1.2,4호선,명동,84576,0
2019-06-14,21.7,0,1.7,4호선,명동,87360,1
2019-06-15,21.3,0.5,2.5,4호선,명동,81432,1
2019-06-16,21,0,1.6,4호선,명동,67197,0
2019-06-17,21.4,0,0.6,4호선,명동,83928,0
2019-06-18,19.3,11.5,0.7,4호선,명동,78655,0
2019-06-19,20,0.5,1,4호선,명동,84158,0
2019-06-20,21.9,0,1,4호선,명동,88470,0
2019-06-21,20.9,0,1.6,4호선,명동,91719,1
2019-06-22,22.7,0,3,4호선,명동,89490,1
2019-06-23,23.5,0,2.4,4호선,명동,71219,0
2019-06-24,24.8,0,1.1,4호선,명동,81626,0
2019-06-25,25.4,0,1,4호선,명동,81054,0
2019-06-26,24,0,1.7,4호선,명동,80489,0
2019-06-27,24,2.5,1.3,4호선,명동,81159,0
2019-06-28,23.6,0,0.5,4호선,명동,84768,1
2019-06-29,21.5,1.5,1.7,4호선,명동,82299,1
2019-06-30,23.3,0,1,4호선,명동,67693,0
2019-07-01,23,0,0.6,4호선,명동,76454,0
2019-07-02,23.5,0,0.7,4호선,명동,76201,0
2019-07-03,22.5,0,1.1,4호선,명동,76409,0
2019-07-04,25.1,0,1,4호선,명동,77392,0
2019-07-05,27.2,0,1.6,4호선,명동,81970,1
2019-07-06,28,0,2,4호선,명동,80811,1
2019-07-07,24.5,0,3.6,4호선,명동,63521,0
2019-07-08,22.9,0,3.2,4호선,명동,74825,0
2019-07-09,23.1,0,2.8,4호선,명동,75988,0
2019-07-10,20.4,5,3.9,4호선,명동,73036,0
2019-07-11,20.2,1,3.6,4호선,명동,74867,0
2019-07-12,22.9,0,0.6,4호선,명동,79682,1
2019-07-13,23.6,0,0.4,4호선,명동,78905,1
2019-07-14,25.2,0,0.8,4호선,명동,70504,0
2019-07-15,22.3,2,1.5,4호선,명동,75000,0
2019-07-16,23.6,8,1.3,4호선,명동,75236,0
2019-07-17,25.1,0,1,4호선,명동,74048,0
2019-07-18,26.6,0,0.6,4호선,명동,74985,0
2019-07-19,27.4,0,1.7,4호선,명동,78875,1
2019-07-20,26.5,0.5,3.2,4호선,명동,69584,1
2019-07-21,23.7,3.5,1.3,4호선,명동,60195,0
2019-07-22,26.4,0,0.4,4호선,명동,75628,0
2019-07-23,27.2,0,0.3,4호선,명동,74173,0
2019-07-24,25.3,1.5,0.2,4호선,명동,71868,0
2019-07-25,25.5,4,0.4,4호선,명동,70783,0
2019-07-26,24.3,62,0.8,4호선,명동,69381,1
2019-07-27,27.5,1,0.8,4호선,명동,68998,1
2019-07-28,24.8,21.5,0.5,4호선,명동,55732,0
2019-07-29,26.5,3.5,0.5,4호선,명동,77164,0
2019-07-30,27,0,0.5,4호선,명동,74311,0
2019-07-31,24.6,69.5,0.6,4호선,명동,69743,0
2019-08-01,25.5,33,0.9,4호선,명동,77676,0
2019-08-02,28,0,0.9,4호선,명동,79158,1
2019-08-03,29.1,1,1.5,4호선,명동,67818,1
2019-08-04,28.2,41,1.8,4호선,명동,57049,0
2019-08-05,30.4,0,1.9,4호선,명동,72149,0
2019-08-06,30.2,0,2.8,4호선,명동,71660,0
2019-08-07,25.9,7,1.4,4호선,명동,72425,0
2019-08-08,28.5,0,0.8,4호선,명동,74927,0
2019-08-09,28.9,0,0.9,4호선,명동,76640,1
2019-08-10,29.8,0,2.5,4호선,명동,67518,1
2019-08-11,28.3,5.5,3.6,4호선,명동,62217,0
2019-08-12,25.2,47.5,1.9,4호선,명동,73136,0
2019-08-13,28.4,2,1.5,4호선,명동,79979,0
2019-08-14,29.3,0,2.4,4호선,명동,78706,0
2019-08-15,24.2,11,2.9,4호선,명동,62834,1
2019-08-16,25,0,0.7,4호선,명동,77478,1
2019-08-17,24.8,0,0.7,4호선,명동,69697,1
2019-08-18,25.1,0,0.7,4호선,명동,59736,0
2019-08-19,25.7,0,1.8,4호선,명동,73597,0
2019-08-20,26.6,0,2,4호선,명동,76133,0
2019-08-21,25.9,1,1.6,4호선,명동,76750,0
2019-08-22,25.7,0,1.5,4호선,명동,79286,0
2019-08-23,25,0,1.6,4호선,명동,81541,1
2019-08-24,23.5,0,0.8,4호선,명동,76862,1
2019-08-25,23.5,0,1,4호선,명동,65980,0
2019-08-26,25.2,0,1.1,4호선,명동,85610,0
2019-08-27,24.1,8.5,1,4호선,명동,87743,0
2019-08-28,24.9,0,0.7,4호선,명동,87861,0
2019-08-29,23,19.5,0.5,4호선,명동,83693,0
2019-08-30,22,0,1,4호선,명동,86378,1
2019-08-31,22.4,0,1.1,4호선,명동,81840,1
2019-09-01,23,0,1.4,4호선,명동,65692,0
2019-09-02,24,0,1.6,4호선,명동,82968,0
2019-09-03,22.3,0,2.4,4호선,명동,83523,0
2019-09-04,21.1,11,3.2,4호선,명동,79880,0
2019-09-05,21.5,26.5,2.9,4호선,명동,78213,0
2019-09-06,24,1,3,4호선,명동,83235,1
2019-09-07,24.4,2,3.4,4호선,명동,49614,1
2019-09-08,23.8,0,0.7,4호선,명동,63137,0
2019-09-09,23.7,0,1.7,4호선,명동,76144,0
2019-09-10,22.3,41,3.4,4호선,명동,72240,0
2019-09-11,22.7,4.5,3.8,4호선,명동,76458,0
2019-09-12,19.5,3,2.6,4호선,명동,58162,1
2019-09-13,22.2,0,1.7,4호선,명동,71708,1
2019-09-14,21.1,0.5,0.7,4호선,명동,72929,1
2019-09-15,23,0,2.2,4호선,명동,60626,0
2019-09-16,23.6,0,2.8,4호선,명동,73798,0
2019-09-17,22.7,0,2.7,4호선,명동,77250,0
2019-09-18,20,0,2.5,4호선,명동,81262,0
2019-09-19,20,0,2.65,4호선,명동,81850,0
2019-09-20,18.5,0,2.8,4호선,명동,88146,1
2019-09-21,18.2,0,2.9,4호선,명동,85055,1
2019-09-22,17,0,4.8,4호선,명동,63508,0
2019-09-23,18.7,0,2.5,4호선,명동,84166,0
2019-09-24,18.9,0,1.3,4호선,명동,84218,0
2019-09-25,20.1,0,1.4,4호선,명동,82279,0
2019-09-26,21.6,0,2.2,4호선,명동,83075,0
2019-09-27,21.8,0,2.4,4호선,명동,86192,1
2019-09-28,22.8,0,1.9,4호선,명동,84058,1
2019-09-29,22,0,1.1,4호선,명동,66390,0
2019-09-30,21.8,0,1.3,4호선,명동,76712,0
2019-10-01,21.8,0,2,4호선,명동,78731,0
2019-10-02,20.4,7.5,3.2,4호선,명동,79002,0
2019-10-03,23.5,0,2.3,4호선,명동,82477,1
2019-10-04,21.5,0,1.4,4호선,명동,92209,1
2019-10-05,18.2,0,1.7,4호선,명동,87466,1
2019-10-06,18,0,1.6,4호선,명동,67200,0
2019-10-07,15.5,9,1.5,4호선,명동,72630,0
2019-10-08,15.5,0,1.4,4호선,명동,82705,0
2019-10-09,14,0,1.3,4호선,명동,73921,1
2019-10-10,14.2,0,1.7,4호선,명동,81076,0
2019-10-11,17.9,0,2.7,4호선,명동,86700,1
2019-10-12,16.1,0,4.5,4호선,명동,82544,1
2019-10-13,16,0,2,4호선,명동,69048,0
2019-10-14,13.7,0,1.8,4호선,명동,81828,0
2019-10-15,13.8,0,1.9,4호선,명동,82776,0
2019-10-16,13.8,0,1.9,4호선,명동,81423,0
2019-10-17,14.4,0,2.3,4호선,명동,84419,0
2019-10-18,15.7,0,3.1,4호선,명동,90221,1
2019-10-19,16,0,1.9,4호선,명동,91032,1
2019-10-20,15.4,0,1.2,4호선,명동,75011,0
2019-10-21,16.8,0,2.1,4호선,명동,87654,0
2019-10-22,16.9,0,2.5,4호선,명동,84977,0
2019-10-23,15.9,0,2.8,4호선,명동,85585,0
2019-10-24,17,0,3.5,4호선,명동,88409,0
2019-10-25,15.7,0,2,4호선,명동,99059,1
2019-10-26,8.6,0,1.8,4호선,명동,96552,1
2019-10-27,10.7,0,1.2,4호선,명동,81805,0
2019-10-28,12,2,1.1,4호선,명동,93092,0
2019-10-29,11.5,0.5,1.7,4호선,명동,88411,0
2019-10-30,10.9,0,1,4호선,명동,90733,0
2019-10-31,13.9,0,0.9,4호선,명동,82937,0
2019-11-01,14.6,0,1.1,4호선,명동,89403,1
2019-11-02,13.5,0,1.5,4호선,명동,90451,1
2019-11-03,15.5,0,2.1,4호선,명동,74315,0
2019-11-04,14.5,0,2.1,4호선,명동,86582,0
2019-11-05,12.9,0,0.8,4호선,명동,84233,0
2019-11-06,10.2,0,1,4호선,명동,83293,0
2019-11-07,8.6,0,2.3,4호선,명동,84628,0
2019-11-08,7.4,0,1.4,4호선,명동,88978,1
2019-11-09,9.9,0,0.9,4호선,명동,88911,1
2019-11-10,8.4,11.5,1.7,4호선,명동,70690,0
2019-11-11,10.7,1.5,2,4호선,명동,83370,0
2019-11-12,9.7,0,1.2,4호선,명동,80551,0
2019-11-13,7.4,7,2.8,4호선,명동,77224,0
2019-11-14,1.1,0,2.6,4호선,명동,83417,0
2019-11-15,4.6,15,2.5,4호선,명동,84315,1
2019-11-16,6.1,0,2.8,4호선,명동,89205,1
2019-11-17,7.8,0.5,4.9,4호선,명동,60497,0
2019-11-18,4.7,14,3.7,4호선,명동,83070,0
2019-11-19,-0.1,0,3.2,4호선,명동,82120,0
2019-11-20,1.1,0,1.4,4호선,명동,81884,0
2019-11-21,3.7,0,2.9,4호선,명동,82586,0
2019-11-22,9.6,0,3.6,4호선,명동,87642,1
2019-11-23,11.9,0,2.8,4호선,명동,86160,1
2019-11-24,10.2,2.5,3,4호선,명동,63037,0
2019-11-25,3.5,0,2.4,4호선,명동,81748,0
2019-11-26,7.5,0,3.1,4호선,명동,81625,0
2019-11-27,2.2,0,2.3,4호선,명동,83421,0
2019-11-28,3.2,0,2,4호선,명동,84472,0
2019-11-29,1.6,0,1.8,4호선,명동,93147,1
2019-11-30,3.7,0,2.3,4호선,명동,86011,1
2019-12-01,3.3,2.5,1.5,4호선,명동,59197,0
2019-12-02,-1.1,0,3.5,4호선,명동,79655,0
2019-12-03,0,0,1.1,4호선,명동,78772,0
2019-12-04,1.6,0,1.9,4호선,명동,79962,0
2019-12-05,-5.6,0,3.3,4호선,명동,82397,0
2019-12-06,-6.3,0,1.4,4호선,명동,86783,1
2019-12-07,-3,0,1.7,4호선,명동,85734,1
2019-12-08,-1.3,0,1.6,4호선,명동,69547,0
2019-12-09,2,0,2.8,4호선,명동,77892,0
2019-12-10,7.9,2,0.6,4호선,명동,77965,0
2019-12-11,5.2,0,3.1,4호선,명동,80865,0
2019-12-12,-1.8,0,2.6,4호선,명동,83971,0
2019-12-13,1.3,0.5,1.5,4호선,명동,87194,1
2019-12-14,1.6,0,2.6,4호선,명동,89112,1
2019-12-15,4.7,0,3.1,4호선,명동,70274,0
2019-12-16,7.1,0,3,4호선,명동,78426,0
2019-12-17,6.5,9.5,2.1,4호선,명동,76492,0
2019-12-18,-0.4,0,2.3,4호선,명동,81490,0
2019-12-19,-1.8,0,2.1,4호선,명동,83990,0
2019-12-20,-2.3,0,2.1,4호선,명동,90084,1
2019-12-21,-1.5,0,1.7,4호선,명동,94651,1
2019-12-22,2.9,0,1.9,4호선,명동,78805,0
2019-12-23,2.2,3,1.8,4호선,명동,88639,0
2019-12-24,0.1,0,1.5,4호선,명동,113836,0
2019-12-25,1.6,0,1.7,4호선,명동,118506,1
2019-12-26,0.6,0.5,2.7,4호선,명동,89240,0
2019-12-27,-2.4,0,2.2,4호선,명동,92752,1
2019-12-28,0.3,0,2,4호선,명동,90889,1
2019-12-29,2.3,1,3.7,4호선,명동,78346,0
2019-12-30,1.3,0.5,3.3,4호선,명동,92521,0
2019-12-31,-9.3,0,3.5,4호선,명동,91262,1
2020-01-01,-3.7,0,1.1,4호선,명동,69444,1
2020-01-02,-0.1,0,1.7,4호선,명동,79829,0
2020-01-03,-0.5,0,2,4호선,명동,80111,1
2020-01-04,1.1,0,1.6,4호선,명동,73766,1
2020-01-05,1.2,0,0.9,4호선,명동,59583,0
2020-01-06,1.6,0,4.4,4호선,명동,70178,0
2020-01-07,4.8,16,6.2,4호선,명동,65098,0
2020-01-08,1.2,8,2.5,4호선,명동,71428,0
2020-01-09,-2.1,0,2.1,4호선,명동,71983,0
2020-01-10,-1.2,0,1.6,4호선,명동,73477,1
2020-01-11,-0.8,0,1.5,4호선,명동,75677,1
2020-01-12,-2.1,0,2,4호선,명동,65588,0
2020-01-13,-3.8,0,2.3,4호선,명동,73717,0
2020-01-14,-3,0,1.8,4호선,명동,72081,0
2020-01-15,-3.1,0,1.8,4호선,명동,72241,0
2020-01-16,-2.1,0,1.3,4호선,명동,74736,0
2020-01-17,-1,0,1.6,4호선,명동,76972,1
2020-01-18,-0.3,0,1.5,4호선,명동,74622,1
2020-01-19,1.2,0.5,2.3,4호선,명동,60069,0
2020-01-20,-0.2,0,3,4호선,명동,72855,0
2020-01-21,-1.3,0,1.4,4호선,명동,69993,0
2020-01-22,2,0,2.5,4호선,명동,65921,0
2020-01-23,4,0,2.2,4호선,명동,64184,0
2020-01-24,2.5,0,1.6,4호선,명동,50733,1
2020-01-25,4.2,0,2,4호선,명동,56349,1
2020-01-26,4.6,0,3.7,4호선,명동,61917,0
2020-01-27,4.5,0,4.8,4호선,명동,48058,1
2020-01-28,5.8,0,3.5,4호선,명동,60595,0
2020-01-29,5,0,2.7,4호선,명동,62231,0
2020-01-30,4.6,0,2.7,4호선,명동,62937,0
2020-01-31,2.8,0,1.9,4호선,명동,61715,1
2020-02-01,1.8,0,1.5,4호선,명동,46391,1
2020-02-02,1.1,0,1.3,4호선,명동,40094,0
2020-02-03,-1.9,0,3,4호선,명동,59391,0
2020-02-04,-2.5,0,2.3,4호선,명동,59039,0
2020-02-05,-9.5,0,3.4,4호선,명동,57246,0
2020-02-06,-6.9,0,1.4,4호선,명동,55732,0
2020-02-07,-2.6,0,1.3,4호선,명동,56110,1
2020-02-08,-1.3,0,3.3,4호선,명동,43608,1
2020-02-09,-0.7,0,1.4,4호선,명동,39568,0
2020-02-10,3.7,0,1.6,4호선,명동,57582,0
2020-02-11,6.4,0,2.1,4호선,명동,56492,0
2020-02-12,6,6.5,3.3,4호선,명동,53629,0
2020-02-13,5.8,0,1.4,4호선,명동,56347,0
2020-02-14,8,0,1.2,4호선,명동,58237,1
2020-02-15,8.5,2,3.5,4호선,명동,45793,1
2020-02-16,-2.9,7.5,3.4,4호선,명동,37643,0
2020-02-17,-7.4,0,3.5,4호선,명동,56303,0
2020-02-18,-4.9,0,2.6,4호선,명동,57689,0
2020-02-19,0.3,0,1.4,4호선,명동,57232,0
2020-02-20,4,0,2,4호선,명동,54559,0
2020-02-21,5.9,5,1.9,4호선,명동,52742,1
2020-02-22,2.6,2.5,4.1,4호선,명동,39189,1
2020-02-23,2,0,1.7,4호선,명동,31689,0
2020-02-24,6,0,1.4,4호선,명동,46237,0
2020-02-25,5.1,8,4.6,4호선,명동,41706,0
2020-02-26,5.4,0,2.8,4호선,명동,40092,0
2020-02-27,5.1,0,2.4,4호선,명동,37540,0
2020-02-28,3.3,3,1,4호선,명동,32965,1
2020-02-29,6.5,0.5,1.5,4호선,명동,19221,1
2020-03-01,5.1,0,1.5,4호선,명동,12642,0
2020-03-02,2.5,0,2.4,4호선,명동,30914,0
2020-03-03,4,0,2.1,4호선,명동,29884,0
2020-03-04,0.9,0,3.5,4호선,명동,28604,0
2020-03-05,0.5,0,2.2,4호선,명동,29088,0
2020-03-06,3.3,0,1.3,4호선,명동,28983,1
2020-03-07,6.3,0,2.6,4호선,명동,16918,1
2020-03-08,9.1,0,1.7,4호선,명동,12250,0
2020-03-09,10.4,0,1.5,4호선,명동,28700,0
2020-03-10,5.1,12,3.1,4호선,명동,27174,0
2020-03-11,2.4,0,3.1,4호선,명동,28111,0
2020-03-12,6.4,0,1.6,4호선,명동,27598,0
2020-03-13,3.7,0.5,3,4호선,명동,27530,1
2020-03-14,3.1,0,2.4,4호선,명동,16794,1
2020-03-15,2.7,0,4.4,4호선,명동,11024,0
2020-03-16,3.2,0,1.8,4호선,명동,27749,0
2020-03-17,5.8,0,1.2,4호선,명동,27657,0
2020-03-18,10.2,0,1.2,4호선,명동,28088,0
2020-03-19,7.7,0,3.6,4호선,명동,26870,0
2020-03-20,8.2,0,2,4호선,명동,28737,1
2020-03-21,12,0,1,4호선,명동,16638,1
2020-03-22,10.1,0,3.1,4호선,명동,11993,0
2020-03-23,10.2,0,2,4호선,명동,28606,0
2020-03-24,11.1,0,1.9,4호선,명동,28413,0
2020-03-25,12.7,0,1.9,4호선,명동,28738,0
2020-03-26,13.9,1.5,2,4호선,명동,27741,0
2020-03-27,10.5,3.5,3.4,4호선,명동,28922,1
2020-03-28,6.8,0,3.4,4호선,명동,17535,1
2020-03-29,8.1,0,2.1,4호선,명동,11800,0
2020-03-30,10,0,1.4,4호선,명동,28339,0
2020-03-31,11.7,0,1.8,4호선,명동,28978,0
2020-04-01,10.5,0,3.4,4호선,명동,28891,0
2020-04-02,9.1,0,1.8,4호선,명동,28031,0
2020-04-03,9.1,0,1.9,4호선,명동,29289,1
2020-04-04,7.6,0,3.5,4호선,명동,18398,1
2020-04-05,6.7,0,2.4,4호선,명동,12506,0
2020-04-06,8.8,0,1.7,4호선,명동,28700,0
2020-04-07,10.1,0,1.4,4호선,명동,29703,0
2020-04-08,8.3,0,3.6,4호선,명동,29443,0
2020-04-09,7.8,0,2.3,4호선,명동,29666,0
2020-04-10,9.6,0,1.7,4호선,명동,30439,1
2020-04-11,9.1,0,1.5,4호선,명동,19156,1
2020-04-12,8.6,0,3.8,4호선,명동,12816,0
2020-04-13,10.9,0,4.1,4호선,명동,30130,0
2020-04-14,12.6,0,1.6,4호선,명동,30973,0
2020-04-15,13.5,0,1.4,4호선,명동,15831,1
